Year,Nationality code,Sex,Age group,Immigrant count,Prediction_rn_noagg,Lower limit_noagg,Upper limit_noagg
2021,PRY,Males,25 - 34,571,724,581,1030
2021,PRY,Females,35 - 44,395,503,427,795
2021,PAK,Females,0 - 14,1061,788,422,1012
2021,PAK,Females,15 - 24,732,889,623,1124
2021,PAK,Females,25 - 34,1101,889,690,1407
2021,PAK,Females,35 - 44,734,576,405,771
2021,PAK,Females,45 - 54,257,287,142,284
2021,PAK,Females,55 - 64,48,71,36,92
2021,PAK,Females,65+,31,22,16,46
2021,PAK,Males,0 - 14,1439,980,756,1611
2021,PAK,Males,15 - 24,1794,1815,1288,2152
2021,PAK,Males,25 - 34,1613,1710,1485,2593
2021,PAK,Males,35 - 44,584,977,810,1522
2021,PAK,Males,45 - 54,268,370,256,483
2021,PAK,Males,55 - 64,65,79,51,117
2021,PAK,Males,65+,26,26,14,44
2021,VEN,Males,55 - 64,647,674,514,849
2021,GBR,Females,55 - 64,2587,3164,2372,3737
2021,GBR,Females,65+,2198,2101,1874,2847
2021,GBR,Males,0 - 14,1053,1372,1072,1692
2021,GBR,Males,15 - 24,1049,845,777,1188
2021,GBR,Males,25 - 34,1851,1385,1490,2158
2021,GBR,Males,35 - 44,1720,1681,1516,2145
2021,GBR,Females,45 - 54,1610,1910,1571,2309
2021,GBR,Males,45 - 54,2108,2661,2008,2933
2021,GBR,Males,65+,2972,2846,2503,3790
2021,GBR,Males,55 - 64,3262,3794,2985,4347
2021,GBR,Females,35 - 44,1123,1235,1149,1698
2021,GBR,Females,15 - 24,1315,1065,825,1333
2021,UKR,Males,15 - 24,335,357,274,415
2021,UKR,Males,25 - 34,466,372,358,610
2021,UKR,Males,35 - 44,449,365,339,521
2021,UKR,Males,45 - 54,292,289,211,326
2021,UKR,Males,55 - 64,149,131,96,169
2021,UKR,Males,65+,85,74,54,95
2021,GBR,Females,25 - 34,1337,1432,1300,1975
2021,GBR,Females,0 - 14,992,1100,906,1404
2021,USA,Females,0 - 14,567,513,451,740
2021,VEN,Females,0 - 14,1538,1797,1369,2388
2021,VEN,Females,15 - 24,2025,2071,1817,2896
2021,VEN,Females,25 - 34,3395,3939,3173,4827
2021,VEN,Females,35 - 44,2116,2731,1878,2911
2021,VEN,Females,45 - 54,1547,1539,1228,1876
2021,VEN,Females,55 - 64,1470,1412,1010,1657
2021,VEN,Males,0 - 14,1515,2237,1484,2556
2021,VEN,Males,15 - 24,1881,2078,1695,2668
2021,VEN,Males,25 - 34,3109,3504,2874,4424
2021,VEN,Males,35 - 44,1866,2208,1598,2391
2021,VEN,Males,45 - 54,926,1052,828,1272
2021,MAR,Females,45 - 54,1561,1520,1146,2016
2021,VEN,Females,65+,1149,1207,672,1307
2021,USA,Females,15 - 24,1777,1285,852,1460
2021,USA,Females,25 - 34,1214,882,779,1261
2021,USA,Females,35 - 44,508,513,412,618
2021,USA,Females,45 - 54,389,403,289,455
2021,USA,Females,55 - 64,298,311,214,420
2021,USA,Females,65+,279,237,210,368
2021,USA,Males,0 - 14,619,615,516,801
2021,USA,Males,15 - 24,810,712,616,975
2021,USA,Males,25 - 34,860,843,666,997
2021,USA,Males,35 - 44,478,542,401,600
2021,USA,Males,45 - 54,377,364,306,478
2021,USA,Males,55 - 64,382,265,224,425
2021,USA,Males,65+,345,271,219,384
2021,UKR,Males,0 - 14,458,469,379,578
2021,UKR,Females,65+,226,176,130,224
2021,UKR,Females,55 - 64,272,262,212,323
2021,RUS,Females,0 - 14,783,636,441,826
2021,RUS,Females,15 - 24,586,617,423,709
2021,RUS,Females,25 - 34,923,1236,603,1111
2021,RUS,Females,35 - 44,925,923,599,972
2021,RUS,Females,45 - 54,631,649,454,755
2021,RUS,Females,55 - 64,446,460,311,548
2021,RUS,Females,65+,340,359,182,400
2021,RUS,Males,0 - 14,775,731,476,872
2021,RUS,Males,15 - 24,368,350,266,469
2021,RUS,Males,25 - 34,461,615,408,673
2021,RUS,Males,35 - 44,616,748,483,802
2021,RUS,Males,45 - 54,615,495,361,639
2021,RUS,Males,55 - 64,393,266,176,373
2021,RUS,Males,65+,198,176,95,216
2021,UKR,Females,0 - 14,471,486,378,580
2021,UKR,Females,15 - 24,490,452,391,588
2021,UKR,Females,25 - 34,656,623,570,880
2021,UKR,Females,35 - 44,538,491,454,647
2021,UKR,Females,45 - 54,357,383,301,473
2021,MAR,Females,35 - 44,4304,3508,2642,4275
2021,CUB,Males,25 - 34,1491,1384,957,1504
2021,MAR,Females,15 - 24,4981,5383,4291,6625
2021,CHN,Females,0 - 14,245,366,267,635
2021,CHN,Females,15 - 24,1295,1267,676,1246
2021,CHN,Females,25 - 34,804,758,551,925
2021,CHN,Females,35 - 44,412,473,359,603
2021,CHN,Females,55 - 64,163,122,106,192
2021,CHN,Females,65+,84,65,61,118
2021,CHN,Males,0 - 14,335,489,330,668
2021,CHN,Males,15 - 24,840,719,556,927
2021,CHN,Males,25 - 34,599,570,459,716
2021,CHN,Males,35 - 44,378,387,315,511
2021,CHN,Females,45 - 54,258,312,193,380
2021,CHN,Males,45 - 54,248,302,164,327
2021,BGR,Females,0 - 14,226,223,181,294
2021,BGR,Females,15 - 24,265,308,248,426
2021,BGR,Females,25 - 34,277,291,271,469
2021,BGR,Females,35 - 44,240,294,231,381
2021,BGR,Females,45 - 54,207,244,186,307
2021,BGR,Females,55 - 64,159,149,143,241
2021,BGR,Females,65+,160,160,109,197
2021,BGR,Males,15 - 24,241,242,208,375
2021,BGR,Males,25 - 34,304,359,289,520
2021,BGR,Males,35 - 44,355,440,275,488
2021,BGR,Males,45 - 54,255,352,220,347
2021,BGR,Males,55 - 64,129,146,110,198
2021,BGR,Males,65+,71,81,63,113
2021,BGR,Males,0 - 14,240,255,190,316
2021,CHN,Males,55 - 64,129,126,78,148
2021,CHN,Males,65+,68,68,48,96
2021,COL,Males,55 - 64,806,780,490,909
2021,COL,Males,65+,452,413,314,556
2021,COL,Males,45 - 54,1744,1875,1313,2089
2021,CUB,Females,0 - 14,473,401,341,533
2021,CUB,Females,15 - 24,860,791,573,868
2021,CUB,Females,25 - 34,1463,1297,1053,1557
2021,CUB,Females,35 - 44,702,778,650,1062
2021,CUB,Females,45 - 54,681,634,552,823
2021,COL,Males,35 - 44,3292,3367,2673,4345
2021,COL,Males,25 - 34,5185,5605,4558,6728
2021,COL,Males,15 - 24,3331,3717,2988,4584
2021,COL,Females,0 - 14,2939,3009,2497,4272
2021,COL,Females,15 - 24,3645,3765,3226,4959
2021,COL,Females,25 - 34,6059,6800,5402,7539
2021,COL,Females,35 - 44,4021,4238,3397,5083
2021,COL,Females,45 - 54,2670,2733,2046,3092
2021,COL,Females,55 - 64,1622,1412,1079,1797
2021,COL,Females,65+,1028,845,686,1154
2021,COL,Males,0 - 14,3004,3089,2723,4223
2021,CUB,Females,55 - 64,491,419,350,569
2021,DZA,Males,35 - 44,584,629,488,751
2021,DZA,Males,45 - 54,264,262,219,363
2021,DZA,Males,55 - 64,104,143,100,186
2021,DZA,Males,65+,58,73,55,105
2021,DZA,Males,25 - 34,1523,1013,703,1420
2021,ARG,Females,0 - 14,1166,776,577,1099
2021,ARG,Females,15 - 24,1003,991,750,1243
2021,ARG,Females,25 - 34,2731,2504,1581,2635
2021,ARG,Females,35 - 44,1637,1494,891,1546
2021,DZA,Males,15 - 24,1033,498,367,792
2021,VEN,Males,65+,587,566,347,691
2021,DZA,Males,0 - 14,483,444,395,647
2021,DZA,Females,0 - 14,389,403,246,415
2021,DZA,Females,15 - 24,217,233,207,380
2021,DZA,Females,25 - 34,489,587,385,668
2021,DZA,Females,35 - 44,287,308,218,358
2021,DZA,Females,45 - 54,150,151,121,198
2021,DZA,Females,55 - 64,61,109,72,151
2021,DZA,Females,65+,64,72,45,107
2021,ARG,Females,45 - 54,799,792,542,884
2021,ARG,Females,55 - 64,412,506,376,645
2021,ARG,Females,65+,455,504,321,596
2021,BRA,Females,45 - 54,387,429,340,546
2021,BRA,Females,55 - 64,241,250,178,301
2021,BRA,Females,65+,172,146,100,200
2021,BRA,Males,0 - 14,516,654,433,749
2021,BRA,Males,15 - 24,516,543,489,890
2021,BRA,Males,25 - 34,1035,918,826,1301
2021,BRA,Females,35 - 44,854,1037,732,1136
2021,BRA,Males,35 - 44,674,662,519,793
2021,BRA,Males,55 - 64,112,99,69,128
2021,BRA,Males,65+,67,68,41,80
2021,BRA,Males,45 - 54,245,215,191,315
2021,BRA,Females,25 - 34,1280,1496,1110,1695
2021,BRA,Females,15 - 24,557,682,594,1145
2021,BRA,Females,0 - 14,509,566,465,834
2021,ARG,Males,0 - 14,1126,922,710,1204
2021,ARG,Males,15 - 24,897,849,760,1313
2021,ARG,Males,25 - 34,2423,2111,1688,2607
2021,ARG,Males,35 - 44,1638,1539,926,1569
2021,ARG,Males,45 - 54,725,790,514,814
2021,ARG,Males,55 - 64,388,376,260,434
2021,ARG,Males,65+,322,314,211,409
2021,CUB,Females,65+,406,314,248,461
2021,CUB,Males,0 - 14,523,502,374,638
2021,HND,Females,15 - 24,1575,2291,1467,2637
2021,HND,Females,25 - 34,1758,2233,1672,2819
2021,HND,Females,35 - 44,936,1447,942,1558
2021,HND,Females,45 - 54,441,632,382,695
2021,HND,Females,55 - 64,195,220,151,268
2021,HND,Females,65+,103,90,72,136
2021,HND,Females,0 - 14,1106,763,748,1333
2021,HND,Males,0 - 14,1144,966,667,1200
2021,DEU,Males,65+,1492,1064,807,1353
2021,DEU,Males,45 - 54,780,821,674,1017
2021,DEU,Females,0 - 14,527,595,426,633
2021,DEU,Females,15 - 24,937,793,637,941
2021,DEU,Females,25 - 34,960,951,858,1196
2021,DEU,Males,55 - 64,1038,843,727,1115
2021,DEU,Females,35 - 44,655,649,553,767
2021,DEU,Females,55 - 64,974,829,653,967
2021,DEU,Females,65+,1449,931,714,1216
2021,DEU,Males,0 - 14,626,467,429,655
2021,DEU,Males,15 - 24,511,448,450,670
2021,DEU,Males,25 - 34,924,836,790,1115
2021,DEU,Males,35 - 44,691,682,641,939
2021,DEU,Females,45 - 54,702,720,568,807
2021,HND,Males,15 - 24,1088,1115,789,1324
2021,HND,Males,25 - 34,1183,1214,745,1369
2021,HND,Males,35 - 44,505,548,394,651
2021,ITA,Males,15 - 24,2106,2176,1955,2938
2021,ITA,Males,25 - 34,5315,4370,3832,5813
2021,ITA,Males,35 - 44,2851,3012,2348,3384
2021,ITA,Males,45 - 54,1478,1785,1377,1973
2021,ITA,Males,55 - 64,1018,995,858,1286
2021,ITA,Males,65+,874,885,698,1109
2021,ITA,Males,0 - 14,1733,1542,1282,1912
2021,MAR,Females,0 - 14,5670,4072,2679,5310
2021,ITA,Females,65+,1059,960,737,1191
2021,ITA,Females,55 - 64,1079,858,789,1164
2021,HND,Males,45 - 54,162,210,143,258
2021,HND,Males,55 - 64,73,74,47,98
2021,HND,Males,65+,42,47,26,55
2021,ITA,Females,0 - 14,1638,1540,1064,1740
2021,ITA,Females,15 - 24,2335,2516,1918,2811
2021,ITA,Females,25 - 34,4722,4292,3178,4728
2021,ITA,Females,35 - 44,1981,1981,1658,2361
2021,ITA,Females,45 - 54,1195,1218,1017,1432
2021,DOM,Males,0 - 14,559,560,463,760
2021,DOM,Males,15 - 24,924,842,598,980
2021,DOM,Males,25 - 34,780,727,615,983
2021,DOM,Males,35 - 44,470,435,374,620
2021,DOM,Males,45 - 54,248,231,161,315
2021,DOM,Males,55 - 64,97,81,53,117
2021,DOM,Females,65+,51,55,47,107
2021,DOM,Males,65+,27,34,28,68
2021,DOM,Females,55 - 64,103,121,82,158
2021,DOM,Females,45 - 54,242,314,170,333
2021,DOM,Females,35 - 44,444,496,350,630
2021,CUB,Males,15 - 24,645,760,504,769
2021,CUB,Males,35 - 44,653,734,614,921
2021,CUB,Males,45 - 54,554,559,446,652
2021,CUB,Males,55 - 64,384,273,227,375
2021,CUB,Males,65+,261,201,154,292
2021,DOM,Females,0 - 14,574,377,326,667
2021,DOM,Females,15 - 24,1092,907,583,1057
2021,DOM,Females,25 - 34,770,734,638,1048
2021,MAR,Females,25 - 34,6103,5928,5179,7635
2021,ECU,Females,0 - 14,391,354,288,625
2021,ECU,Females,25 - 34,1131,1008,832,1266
2021,FRA,Females,0 - 14,805,837,627,925
2021,FRA,Females,15 - 24,1498,1323,955,1479
2021,FRA,Females,25 - 34,1448,1324,1139,1609
2021,FRA,Females,35 - 44,723,664,645,905
2021,FRA,Females,45 - 54,583,525,489,697
2021,FRA,Females,55 - 64,694,757,512,837
2021,FRA,Females,65+,785,840,546,917
2021,FRA,Males,15 - 24,988,863,830,1187
2021,FRA,Males,25 - 34,1530,1327,1199,1798
2021,FRA,Males,35 - 44,995,994,846,1190
2021,FRA,Males,45 - 54,787,740,667,945
2021,FRA,Males,55 - 64,819,828,605,964
2021,FRA,Males,65+,868,784,525,952
2021,FRA,Males,0 - 14,822,791,696,997
2021,ECU,Females,35 - 44,573,596,415,715
2021,ECU,Females,45 - 54,299,377,258,415
2021,ECU,Females,55 - 64,152,201,139,262
2021,ECU,Females,65+,190,129,100,220
2021,ECU,Males,0 - 14,472,457,419,767
2021,ECU,Males,15 - 24,936,779,687,1070
2021,ECU,Males,25 - 34,1107,1238,923,1382
2021,ECU,Males,35 - 44,523,691,475,757
2021,ECU,Males,45 - 54,335,374,240,392
2021,ECU,Males,55 - 64,153,137,88,172
2021,ECU,Males,65+,82,98,66,127
2021,ECU,Females,15 - 24,948,984,569,978
2022,BGR,Males,0 - 14,462,519,430,759
2022,BGR,Females,0 - 14,407,617,386,706
2022,BGR,Males,15 - 24,537,573,436,730
2022,BGR,Females,15 - 24,539,622,482,848
2022,BGR,Males,25 - 34,804,872,658,1219
2022,BGR,Females,25 - 34,714,752,634,1156
2022,BGR,Males,35 - 44,895,931,704,1267
2022,BGR,Females,35 - 44,835,833,624,1018
2022,BGR,Males,45 - 54,933,748,597,999
2022,BGR,Females,45 - 54,857,720,524,879
2022,BGR,Males,55 - 64,488,331,311,549
2022,BGR,Females,55 - 64,520,428,354,655
2022,BGR,Males,65+,211,212,156,294
2022,BGR,Females,65+,408,393,242,457
2022,FRA,Males,0 - 14,1123,1064,850,1381
2022,FRA,Females,0 - 14,1042,1206,739,1310
2022,FRA,Males,15 - 24,1143,1214,897,1511
2022,FRA,Females,15 - 24,1596,1477,1064,1745
2022,FRA,Males,25 - 34,1990,2006,1577,2309
2022,FRA,Females,25 - 34,1931,1622,1468,2175
2022,FRA,Males,35 - 44,1414,1753,1220,1803
2022,FRA,Females,35 - 44,1129,1077,890,1448
2022,FRA,Males,45 - 54,1102,1287,947,1425
2022,FRA,Females,45 - 54,789,820,696,1091
2022,FRA,Males,55 - 64,885,964,799,1282
2022,FRA,Females,55 - 64,728,738,674,1086
2022,FRA,Males,65+,875,798,621,1161
2022,FRA,Females,65+,771,819,647,1052
2022,ITA,Males,0 - 14,2787,2385,2233,3897
2022,ITA,Females,0 - 14,2650,2681,1993,3202
2022,ITA,Males,15 - 24,3205,3513,3093,5157
2022,ITA,Females,15 - 24,3453,3678,3083,4795
2022,ITA,Males,25 - 34,8038,6772,6598,9452
2022,ITA,Females,25 - 34,7364,6524,5593,7883
2022,ITA,Males,35 - 44,5310,4822,4350,6707
2022,ITA,Females,35 - 44,3877,3570,3198,4693
2022,ITA,Males,45 - 54,3285,3529,2700,4363
2022,ITA,Females,45 - 54,2287,2520,2079,3142
2022,ITA,Males,55 - 64,1870,2022,1672,2570
2022,ITA,Females,55 - 64,1700,1716,1511,2304
2022,ITA,Males,65+,1420,1427,1204,1977
2022,ITA,Females,65+,1551,1690,1214,2056
2022,PRT,Males,0 - 14,596,472,558,968
2022,PRT,Females,0 - 14,543,545,434,767
2022,PRT,Males,15 - 24,817,805,648,1014
2022,PRT,Females,15 - 24,778,776,611,949
2022,PRT,Males,25 - 34,1450,1681,1258,1855
2022,PRT,Females,25 - 34,1145,1243,975,1485
2022,PRT,Males,35 - 44,1393,1504,1179,1745
2022,PRT,Females,35 - 44,814,849,739,1094
2022,PRT,Males,45 - 54,1128,1224,863,1312
2022,PRT,Females,45 - 54,619,645,530,828
2022,PRT,Males,55 - 64,664,461,400,747
2022,PRT,Females,55 - 64,445,265,334,544
2022,PRT,Males,65+,284,255,242,412
2022,PRT,Females,65+,325,230,248,427
2022,DEU,Males,0 - 14,1024,952,593,1038
2022,DEU,Females,0 - 14,1011,1169,557,1070
2022,DEU,Males,15 - 24,774,795,610,980
2022,DEU,Females,15 - 24,1164,1112,832,1308
2022,DEU,Males,25 - 34,1382,1733,1130,1669
2022,DEU,Females,25 - 34,1528,1679,1246,1831
2022,DEU,Males,35 - 44,1233,1401,1005,1561
2022,DEU,Females,35 - 44,1276,1464,897,1367
2022,DEU,Males,45 - 54,1149,1594,1022,1670
2022,DEU,Females,45 - 54,1106,1463,906,1403
2022,DEU,Males,55 - 64,1514,1257,979,1593
2022,DEU,Females,55 - 64,1252,1227,906,1436
2022,DEU,Males,65+,1479,1350,991,1611
2022,DEU,Females,65+,1218,1264,910,1452
2022,ROU,Males,0 - 14,2851,3536,2666,4721
2022,ROU,Females,0 - 14,2684,3873,2518,4332
2022,ROU,Males,15 - 24,3765,4297,3448,5470
2022,ROU,Females,15 - 24,3103,3947,3341,5776
2022,ROU,Males,25 - 34,5076,5560,4467,6779
2022,ROU,Females,25 - 34,4491,3950,4193,6459
2022,ROU,Males,35 - 44,5719,5872,4035,6300
2022,ROU,Females,35 - 44,5395,4460,3599,5520
2022,ROU,Males,45 - 54,4716,3889,2636,4517
2022,ROU,Females,45 - 54,4349,3815,2556,4222
2022,ROU,Males,55 - 64,1707,1838,1213,2007
2022,ROU,Females,55 - 64,2147,2312,1562,2526
2022,ROU,Males,65+,741,661,421,923
2022,ROU,Females,65+,1267,1348,733,1495
2022,GBR,Males,0 - 14,916,1092,818,1503
2022,GBR,Females,0 - 14,860,957,705,1293
2022,GBR,Males,15 - 24,784,594,567,999
2022,GBR,Females,15 - 24,1206,738,592,1165
2022,GBR,Males,25 - 34,1217,1149,1103,1869
2022,GBR,Females,25 - 34,1146,1061,981,1784
2022,GBR,Males,35 - 44,1270,1315,1161,1956
2022,GBR,Females,35 - 44,1021,984,902,1610
2022,GBR,Males,45 - 54,1555,1900,1495,2525
2022,GBR,Females,45 - 54,1298,1420,1230,2072
2022,GBR,Males,55 - 64,2256,2472,2060,3479
2022,GBR,Females,55 - 64,1889,2159,1782,3009
2022,GBR,Males,65+,1995,2006,1706,2942
2022,GBR,Females,65+,1573,1525,1357,2309
2022,UKR,Males,0 - 14,15133,10957,4448,13733
2022,UKR,Females,0 - 14,15114,14358,6209,16041
2022,UKR,Males,15 - 24,2917,3045,2720,6270
2022,UKR,Females,15 - 24,5881,5643,5153,9174
2022,UKR,Males,25 - 34,3355,4610,3609,9346
2022,UKR,Females,25 - 34,10661,9845,7476,13430
2022,UKR,Males,35 - 44,4632,5835,4201,8518
2022,UKR,Females,35 - 44,12481,11789,7238,12830
2022,UKR,Males,45 - 54,2215,2562,2328,5279
2022,UKR,Females,45 - 54,5845,6945,4804,8461
2022,UKR,Males,55 - 64,1863,1407,1236,2795
2022,UKR,Females,55 - 64,4934,4848,2810,5895
2022,UKR,Males,65+,1763,1092,456,2169
2022,UKR,Females,65+,4827,4625,1109,4722
2022,RUS,Males,0 - 14,1928,2063,1425,2701
2022,RUS,Females,0 - 14,1797,2213,1318,3109
2022,RUS,Males,15 - 24,985,779,605,1171
2022,RUS,Females,15 - 24,1002,1113,936,2021
2022,RUS,Males,25 - 34,1868,1608,1031,1963
2022,RUS,Females,25 - 34,2406,2443,1569,3259
2022,RUS,Males,35 - 44,1921,1995,1347,2218
2022,RUS,Females,35 - 44,2480,2290,1806,2970
2022,RUS,Males,45 - 54,1296,1332,966,1699
2022,RUS,Females,45 - 54,1513,1550,1377,2227
2022,RUS,Males,55 - 64,810,852,488,1148
2022,RUS,Females,55 - 64,1060,1215,911,1742
2022,RUS,Males,65+,410,482,253,705
2022,RUS,Females,65+,792,797,524,1124
2022,DZA,Males,0 - 14,1096,1209,975,1738
2022,DZA,Females,0 - 14,924,852,567,1044
2022,DZA,Males,15 - 24,1349,1151,773,1592
2022,DZA,Females,15 - 24,536,518,444,851
2022,DZA,Males,25 - 34,2223,1945,1485,2870
2022,DZA,Females,25 - 34,879,897,828,1526
2022,DZA,Males,35 - 44,1558,1765,1210,2045
2022,DZA,Females,35 - 44,849,682,551,1052
2022,DZA,Males,45 - 54,1224,1104,682,1221
2022,DZA,Females,45 - 54,480,530,392,658
2022,DZA,Males,55 - 64,513,570,348,624
2022,DZA,Females,55 - 64,315,328,259,444
2022,DZA,Males,65+,268,319,172,324
2022,DZA,Females,65+,220,194,152,291
2022,MAR,Males,0 - 14,8895,10377,7893,13968
2022,MAR,Females,0 - 14,7165,8630,6093,10112
2022,MAR,Males,15 - 24,16690,16246,10199,17544
2022,MAR,Females,15 - 24,6155,9646,7510,13436
2022,MAR,Males,25 - 34,21184,22613,15089,23469
2022,MAR,Females,25 - 34,9904,10443,9973,16366
2022,MAR,Males,35 - 44,14525,13859,9362,14995
2022,MAR,Females,35 - 44,9347,7060,6024,10514
2022,MAR,Males,45 - 54,7086,6122,4102,6948
2022,MAR,Females,45 - 54,4843,3906,3233,5334
2022,MAR,Males,55 - 64,2697,2653,1926,3240
2022,MAR,Females,55 - 64,2509,2340,2018,3550
2022,MAR,Males,65+,1245,1280,1166,2184
2022,MAR,Females,65+,1480,1429,1387,2552
2022,USA,Males,0 - 14,981,962,686,1199
2022,USA,Females,0 - 14,865,921,623,1213
2022,USA,Males,15 - 24,987,900,774,1292
2022,USA,Females,15 - 24,1983,1654,1035,1909
2022,USA,Males,25 - 34,891,1038,843,1430
2022,USA,Females,25 - 34,1308,1282,1086,1719
2022,USA,Males,35 - 44,677,788,575,901
2022,USA,Females,35 - 44,758,682,634,985
2022,USA,Males,45 - 54,574,643,447,744
2022,USA,Females,45 - 54,542,587,471,744
2022,USA,Males,55 - 64,611,454,312,644
2022,USA,Females,55 - 64,437,507,326,680
2022,USA,Males,65+,515,467,305,562
2022,USA,Females,65+,444,490,302,549
2022,CUB,Males,0 - 14,975,1239,772,1495
2022,CUB,Females,0 - 14,947,1098,669,1287
2022,CUB,Males,15 - 24,1023,1197,942,1577
2022,CUB,Females,15 - 24,1271,1153,1027,1679
2022,CUB,Males,25 - 34,2831,2450,1728,2959
2022,CUB,Females,25 - 34,2573,1958,1810,3175
2022,CUB,Males,35 - 44,1435,1527,1251,1999
2022,CUB,Females,35 - 44,1453,1472,1348,2183
2022,CUB,Males,45 - 54,1122,1115,991,1497
2022,CUB,Females,45 - 54,1387,1231,1181,1768
2022,CUB,Males,55 - 64,758,696,478,823
2022,CUB,Females,55 - 64,962,941,756,1196
2022,CUB,Males,65+,526,564,338,608
2022,CUB,Females,65+,905,805,541,932
2022,HND,Males,0 - 14,3541,3627,2198,3643
2022,HND,Females,0 - 14,3770,3571,2592,4126
2022,HND,Males,15 - 24,3405,3169,2577,3980
2022,HND,Females,15 - 24,5623,6205,4599,6942
2022,HND,Males,25 - 34,3421,3922,2801,4363
2022,HND,Females,25 - 34,6031,6799,5628,8441
2022,HND,Males,35 - 44,1569,2026,1494,2495
2022,HND,Females,35 - 44,3335,4411,3259,5233
2022,HND,Males,45 - 54,595,797,572,1048
2022,HND,Females,45 - 54,1805,1915,1582,2485
2022,HND,Males,55 - 64,239,278,186,379
2022,HND,Females,55 - 64,749,666,615,988
2022,HND,Males,65+,140,132,104,201
2022,HND,Females,65+,371,359,285,495
2022,NIC,Males,0 - 14,1271,1283,738,1432
2022,NIC,Females,0 - 14,1410,1086,861,1560
2022,NIC,Males,15 - 24,1505,1582,1092,1805
2022,NIC,Females,15 - 24,2458,2562,2007,3078
2022,NIC,Males,25 - 34,1880,1838,1295,2472
2022,NIC,Females,25 - 34,3222,3353,2725,4281
2022,NIC,Males,35 - 44,898,931,780,1273
2022,NIC,Females,35 - 44,1967,1906,1776,2692
2022,NIC,Males,45 - 54,278,382,253,443
2022,NIC,Females,45 - 54,976,872,723,1122
2022,NIC,Males,55 - 64,83,95,64,124
2022,NIC,Females,55 - 64,308,333,212,380
2022,NIC,Males,65+,24,28,20,50
2022,NIC,Females,65+,89,94,63,137
2022,DOM,Males,0 - 14,687,1172,794,1533
2022,DOM,Females,0 - 14,731,927,665,1189
2022,DOM,Males,15 - 24,1144,1306,1029,1691
2022,DOM,Females,15 - 24,1218,1351,1032,1718
2022,DOM,Males,25 - 34,1526,1897,1098,2028
2022,DOM,Females,25 - 34,1622,1699,1194,2049
2022,DOM,Males,35 - 44,1104,1081,742,1226
2022,DOM,Females,35 - 44,993,954,770,1212
2022,DOM,Males,45 - 54,617,513,363,635
2022,DOM,Females,45 - 54,586,536,404,679
2022,DOM,Males,55 - 64,220,156,121,235
2022,DOM,Females,55 - 64,250,223,180,317
2022,DOM,Males,65+,61,79,58,126
2022,DOM,Females,65+,118,132,102,201
2022,ARG,Males,0 - 14,2515,2177,1854,3115
2022,ARG,Females,0 - 14,2571,2258,1711,2795
2022,ARG,Males,15 - 24,2334,2320,1954,2967
2022,ARG,Females,15 - 24,2444,2761,2033,3048
2022,ARG,Males,25 - 34,5056,5001,3964,5905
2022,ARG,Females,25 - 34,5413,5974,4134,5946
2022,ARG,Males,35 - 44,3369,3411,2402,3825
2022,ARG,Females,35 - 44,3258,3261,2534,3799
2022,ARG,Males,45 - 54,1755,1763,1339,2063
2022,ARG,Females,45 - 54,1794,1794,1451,2342
2022,ARG,Males,55 - 64,693,784,629,1053
2022,ARG,Females,55 - 64,898,1048,883,1585
2022,ARG,Males,65+,694,626,497,858
2022,ARG,Females,65+,1115,1081,777,1316
2022,BRA,Males,0 - 14,1493,1497,1087,1834
2022,BRA,Females,0 - 14,1479,1586,1262,2101
2022,BRA,Males,15 - 24,1612,1389,1159,1882
2022,BRA,Females,15 - 24,1730,1813,1495,2426
2022,BRA,Males,25 - 34,2601,2139,1877,3270
2022,BRA,Females,25 - 34,3138,2597,2708,4027
2022,BRA,Males,35 - 44,1933,1846,1304,2112
2022,BRA,Females,35 - 44,2704,2376,1908,2918
2022,BRA,Males,45 - 54,719,734,580,908
2022,BRA,Females,45 - 54,1357,1349,1011,1529
2022,BRA,Males,55 - 64,243,277,212,370
2022,BRA,Females,55 - 64,669,706,507,803
2022,BRA,Males,65+,126,131,110,212
2022,BRA,Females,65+,430,399,278,514
2022,COL,Males,0 - 14,13559,12638,10139,15194
2022,COL,Females,0 - 14,13018,13348,10169,15149
2022,COL,Males,15 - 24,15272,15043,10515,18044
2022,COL,Females,15 - 24,15269,17412,11536,19192
2022,COL,Males,25 - 34,24066,21970,16813,25895
2022,COL,Females,25 - 34,25368,27033,19764,28559
2022,COL,Males,35 - 44,15392,15051,11291,16798
2022,COL,Females,35 - 44,18419,20038,13691,19754
2022,COL,Males,45 - 54,7630,7850,6124,9350
2022,COL,Females,45 - 54,11728,12323,8672,12796
2022,COL,Males,55 - 64,2822,2839,2429,4578
2022,COL,Females,55 - 64,5536,5584,4953,7704
2022,COL,Males,65+,1181,1601,1278,2878
2022,COL,Females,65+,2981,3462,2851,5174
2022,ECU,Males,0 - 14,1024,1139,1043,2232
2022,ECU,Females,0 - 14,991,980,844,1821
